caption_id,caption,score,source
264382,A pitcher throwing a baseball in front of a crowd.,1.8,mscoco
399528,A man and woman pose with a dog wearing a hat.,1.125,mscoco
257575,A man in glasses is holding a wine bottle next to a woman with a wine glass.  ,2.0,mscoco
62389,The small bathroom floor is currently under construction.,1.6428571428571428,mscoco
537408,A man standing by a horse drinking water. ,1.875,mscoco
483304,Four tennis players are competing on a tennis court.,1.5,mscoco
160652,A man in a green tee holding an umbrella,2.0,mscoco
155823,A little girl playing with a base ball and glove,0.5,mscoco
379462,A traffic sign is next to green foliage.,1.75,mscoco
118745,A baseball player is attempting to hit the ball. ,1.8333333333333333,mscoco
423534,View of kitchen shows microwave across from refrigerator.,1.8333333333333333,mscoco
331085,Long distance shot of boat traveling through open bay in front of an island.,1.9,mscoco
235842,A black and white cat sleep in a bowl on a counter.,2.0,mscoco
372009,A teddy bear lying on a bed with a bird themed cover.,1.775,mscoco
297574,A plate of cheesey pizza on a blue plate,2.0,mscoco
255003,A large animal-like kite is flown at a crowded park.,1.8333333333333333,mscoco
177959,A giraffe and a Zebra are together in a fenced area. ,-0.25,mscoco
60324,A yellow and blue bus parked in front of a building.,1.6666666666666663,mscoco
66632,Fresh carrots on cabbage leaves on a formal place setting,1.9,mscoco
112882,A kitchen with a white refrigerator freezer next to a microwave.,1.6666666666666667,mscoco
294954,People standing next to an old fashioned locomotive.,2.0,mscoco
445592,An unmake bed has white covers and is near a wood dresser.,1.5,mscoco
205317,Man in colorful shorts surfing on a surfboard.,2.0,mscoco
523252,The long steam train sits at the station.,2.0,mscoco
524216,A large white bus driving down a street next to a sign.,1.25,mscoco
352063,A beach with various people in water or flying kites.,2.0,mscoco
506955,A cat drinking water out of a plastic cup.,1.5,mscoco
177977,A white stove top oven sitting in a kitchen next to a doorway.,1.8333333333333333,mscoco
280084,A person is snowboarding in a snowy wooded area.,2.0,mscoco
338317,There are people that are walking on the street,1.9,mscoco
297570,Several people gather on a beach and fly kites,2.0,mscoco
281125,An orange suitcase sits alone on a city street.,2.0,mscoco
503875,A group of people in green canoes on a river. ,2.0,mscoco
406332,A bear hugging another bear on a rock in the river ,1.7083333333333337,mscoco
256075,This is a bus with a massive advertisement on the side.,2.0,mscoco
195180,a boy on a skate board doing a trick on a rail,0.3333333333333333,mscoco
73434,A woman standing next to a bag of luggage in a  kitchen.,2.0,mscoco
245550,Horses grazing on grass in high altitude field.,2.0,mscoco
99004,crowd of people looking at hundreds of kites,1.875,mscoco
48789,A baseball player hitting a ball in a game.,2.0,mscoco
438024,Boats on a canal of water going between rows of buildings.,2.0,mscoco
465942,a close up of a person talking on a cell phone,1.8,mscoco
496902,Children eating pizza at a child's birthday party.,2.0,mscoco
429318,many different wooden boxes suitcases  stacked on top of each other,1.8888888888888888,mscoco
280062,Ski instructor wearing bright red ski suit with five small children on snow boards,2.0,mscoco
579614,A photo of a street between two buildings.,1.9508020344287949,mscoco
505058,A pair of surfers carry their boards along the shore.,1.8333333333333333,mscoco
306722,A close up of two bananas and several oranges.,1.7142857142857142,mscoco
495367,Man riding a wave on a surf board.,2.0,mscoco
311366,Two people that are walking with snow skis on.,1.875,mscoco
76081,A family sitting down at a table in a restaurant.,2.0,mscoco
449093,Cattle drink water at a shaded stream under the trees.,1.875,mscoco
294679,A laptop computer on a desk with strips of crepe paper on the keyboard ,1.6666666666666667,mscoco
270512,An airplane parked at the loading dock in an airport.,2.0,mscoco
313768,This is an image of a clock tower next to a lake.,1.6690140845070425,mscoco
81200,An elderly couple celebrate a birthday in a restaurant with a cake and candle.,2.0,mscoco
172156,a person is skiing down the slopes on skis,2.0,mscoco
342109,A table with doughnuts and flowers in vases ,2.0,mscoco
54442,A young person runs along the bases in a baseball game.,2.0,mscoco
528243,An older woman rides a bicycle on a brick street.,2.0,mscoco
88084,A red and white painted fire plug on the sidewalk.,1.9,mscoco
5088,A private sized airplane that is on a runway. ,2.0,mscoco
403950,a group of zebras standing next to a wire fence,1.934485702091336,mscoco
137810,a black and white picture of an intersection from above.,2.0,mscoco
71815,A tennis player preparing to hit the tennis ball.,1.5,mscoco
436288,Adults and children sitting on a bench outside with a dog.,1.9166666666666663,mscoco
437676,A living room is filled with mostly modern furniture.,2.0,mscoco
287904,Two men play with a flying disc on an outdoor field.,-1.0,mscoco
521682,Two street signs are displayed right next to a stop sign.,1.6666666666666667,mscoco
227928,A surfer on his surfboard performing a move.  ,2.0,mscoco
123239,A street sign shows drivers where to pay to park.,1.25,mscoco
22563,some purple flowers are in a green vase,1.5,mscoco
173150,Two chocolate glazed donuts and a twist pastry on a white plate.,1.125,mscoco
479612,A Sharp white colored microwave on a tabletop,2.0,mscoco
21023,A bright orange flower sits in a blue vase.,1.8,mscoco
146469,Three men competing in a down hill snow board race. ,1.75,mscoco
196112,A sandwich and french bread sit on a cutting board with an apple.,1.375,mscoco
104410,Two toilets sitting next to each other in a  bathroom.,2.0,mscoco
72615,A group of people in room playing a game with Nintendo Wii controllers.,2.0,mscoco
458960,A man with a beard glasses and hat in a blue shirt,1.875,mscoco
251856,A surfer is separated from his board as waves head toward him.,1.6666666666666667,mscoco
265490,"A bathroom showing sink, toilet, and shower ",2.0,mscoco
365386,A train with several cars is on a train track. ,2.0,mscoco
511373,An old red colored bus with union jack flags on it,2.0,mscoco
422560,A snowboarder performing a trick off a snow covered log.,1.6666666666666663,mscoco
243386,A shower equipped for a physically challenged person with a shower chair,1.5,mscoco
453216,A group of people are on skateboards on an empty city street.,2.0,mscoco
330054,A giraffe is standing in the grass under a palm tree.,2.0,mscoco
240501,Bathroom with pink walls and white toilet and sink,2.0,mscoco
122302,Several rows of bicycles and scooters parked next to a street.,1.6666666666666667,mscoco
443179,An aerial view of a park bench and trash can in the grass.,1.8333333333333333,mscoco
533454,A female tennis player gets ready to serve the ball. ,1.2,mscoco
24446,A picture of a man skateboarding on the street.,2.0,mscoco
232311,A skateboarder riding at the edge of a bowl.,1.6666666666666667,mscoco
196351,a group of people sitting around a long table,2.0,mscoco
538243,Two giraffes in a rock enclosure at a zoo.,2.0,mscoco
44751,Group of people around laptops in coffee shop,2.0,mscoco
408393,a number of zebras in a field with trees in the background,2.0,mscoco
414002,Four people standing in a kitchen near an open box of a cake. ,0.25,mscoco
490694,A laptop and books sitting on white sheets on a bed. ,2.0,mscoco
66338,A group of horses stand beside water and grass.,1.991379310344828,mscoco
510813,A team of small children play baseball behind a chain link fence.,0.4927536231884057,mscoco
420466,A giraffe is walking in a grass field.,2.0,mscoco
404592,three people sitting on a couch looking at their laptops ,1.7083333333333337,mscoco
247259,Five people sitting around a large table using their laptops.,1.25,mscoco
309706,a girl is sitting on a bench with a brown purse,2.0,mscoco
561100,Model airplane with an American insignia and stripes on wings.,1.9,mscoco
477410,"An adult elephant stands next to a small, baby elephant.",2.0,mscoco
290839,Two men on a blue boat with dog fishing.,2.0,mscoco
476054,A man doing a trick on a skateboard inside a restaurant.,2.0,mscoco
538596,A floor looks rounded in a neat clean living room.,1.8333333333333333,mscoco
102947,"A den with chairs, a table, couch and television.",2.0,mscoco
175102,A man wearing a red shirt is eating a hot dog in a restaurant.,2.0,mscoco
267969,Two people cross country skiing up a slope.,2.0,mscoco
84,"A large plant-eating domesticated mammal with solid hoofs and a flowing mane and tail, used for riding, racing, and to carry and pull loads.",2.0,drawbench
280420,A man in blue shirt windsurfing on ocean area.,1.8333333333333333,mscoco
295553,View of bananas freshly growing on the banana tree,1.8,mscoco
118,A laptop on top of a teddy bear.,2.0,drawbench
499631,A collection of teddy bears with a Christmas caroling theme. ,2.0,mscoco
258501,A water closet showing a toilet with open lid,1.5,mscoco
302193,A street light clock with torches lit around it.,1.0,mscoco
562807,A person about to surf of a surf board,2.0,mscoco
9017,Three dark brown doughnuts are on a plate.,1.6666666666666667,mscoco
282782,a group of cows grazing by the water,2.0,mscoco
359707,A man is jumping up and catching a Frisbee in a group of men. ,2.0,mscoco
204074,Competitors in a bicycle race passing through a town,2.0,mscoco
144831,A large airplane parked next to some vehicles.,1.875,mscoco
340174,a large group of pigeons standing around a patio,2.0,mscoco
461016,A large white boat with blue writing sits near several flags and red and white umbrellas on a busy beach.,1.9,mscoco
209015,A giraffe pokes its head through a cars sunroof.,2.0,mscoco
433504,A kitchen scene taken from a hallway looking at the table.,1.6666666666666667,mscoco
426911,A room attached to a kitchen that contains a computer and a TV.,1.5,mscoco
315314,A smiling couple cutting a white wedding cake.,2.0,mscoco
207500,A young person rides a snowboard down a hill.,2.0,mscoco
163939,A tin cup of noodles in water sitting in front of a computer.,2.0,mscoco
365927,A large commercial kitchen with lots of appliances,2.0,mscoco
183829,Several surfboards and people under ocean pier on beach.,2.0,mscoco
59075,A market with wooden benches selling bananas and baskets,2.0,mscoco
440844,Two people standing on a tennis court playing a game.,2.0,mscoco
168129,A large elephant standing in some tall grass.,2.0,mscoco
140946,"A metal street pole with illuminated walk image, no parking sign with a tow sign, one way sign, and turning lanes only sign with two curved arrows, with an awning, trees and office buildings behind.",1.0,mscoco
269502,tractor drives by decorated statue of a cow,1.5,mscoco
88897,A street crossing sign with advertisements attached to a buildings in the background.,0.6666666666666666,mscoco
302908,A man on a tennis court is playing tennis in front of a crowd.,1.75,mscoco
530741,A bowl of broccoli and white rice with a red sauce.,2.0,mscoco
385042,A black and white fire hydrant sits on the street.,2.0,mscoco
465354,Two people on skis standing on a snowy slope.,1.75,mscoco
459184,A man wearing a blue and white striped t-shirt looks out a window while talking on a cell phone.,1.8,mscoco
169646,A man and two women are looking at a laptop.,1.75,mscoco
201324,An small airplane sitting on a runway with building in the background.,2.0,mscoco
30143,A laptop computer on a desk with posters on the wall behind it.,2.0,mscoco
185015,a woman on an airplane eating from a bag of snacks ,1.75,mscoco
163506,Three people standing in the snow while one person wears a pair of skis,1.5714285714285714,mscoco
212351,A large jumbo jet flies through a cloudy sky.,2.0,mscoco
207803,City scape with harbor and boats in the foreground.,1.8333333333333333,mscoco
492772,A surfer stands on the beach looking at the waves.,2.0,mscoco
477797,A plate of cake and brownies sits in front of a plate of doughnuts.  ,1.75,mscoco
362369,"Competitive snow skier in red, white and blue outfit.",2.0,mscoco
545663,Two zebras are standing in an enclosure behind a fence.,1.9166666666666663,mscoco
137365,A child holding a large slice of cheese pizza.,2.0,mscoco
475024,A vase with red to orange flowers on a table,2.0,mscoco
150195,a white plate with some meat mushrooms and vegetables,2.0,mscoco
