,prompt,source,index,caption_id,precision,reciprocal_rank
3592,A woman is riding a bicycle on the street.,mscoco,5496,745243,0.75,1.0
3593," A young man performing an aerial skate board trick.
",mscoco,1715,675380,0.2,0.5555555555555556
3594,A slice of chocolate pie on a plate with a fork.,mscoco,3612,692882,0.15000000000000002,0.6
3595,Traffic lights at an intersection as the sun is about go behind a cloud.,mscoco,4989,529342,0.2,0.26666666666666666
3596,A clock tower with a sun dial on the front of a building.,mscoco,1514,463233,0.0,0.0082165948275862
3597,A group of people are flying kites outdoors.,mscoco,4474,477966,0.44999999999999996,1.0
3598,A boat that is parked on the dock of the water. ,mscoco,2461,661007,0.65,0.5
3599,A double-decker bus makes a turn down the street in front of Big Ben.,mscoco,5028,685899,0.05,0.0833333333333333
3600,A green and yellow train approaching the station.,mscoco,3166,109525,0.1,0.5416666666666666
3601,Seagulls dive into the water next to boats full of people,mscoco,3739,107684,0.1,0.75
3602,two photos of a cat laying on a brush,mscoco,1427,584219,0.1,1.0
3603,a close up of a toilet in a bath room,mscoco,4074,487848,0.05,0.5238095238095238
3604,Three colorful kites flying against a clear blue sky.,mscoco,1360,55262,0.25,1.0
3605,A small biplane is painted with a swastika. ,mscoco,4692,718338,0.0,0.040922619047619
3606,Three people are playing with a frisbee in a pool.,mscoco,3096,18313,0.05,0.26162790697674415
3607,A tennis player swings her racket at the ball.,mscoco,3162,256725,0.35,0.6
3608,A large bed in a room underneath a window.,mscoco,5690,354941,0.45,0.5
3609,Park bench next to pathway with young children walking nearby.,mscoco,1176,552081,0.1,0.625
3610,The bus is an old and special vehicle.,mscoco,3223,766540,0.35,0.75
3611,Large long necked bird sitting in the water in front of a sunset.,mscoco,4619,8098,0.2,1.0
3612,An assortment of beauty products and random objects lined out on a table top. ,mscoco,4734,437538,0.1,0.29166666666666663
3613,A yellow and green checkered motorcycle parked in front of a store window.,mscoco,1928,81836,0.1,0.16666666666666666
3614,Some gauges that are on a motorcycle dashboard.,mscoco,5682,781840,0.30000000000000004,1.0
3615,A meal with two plates full of broccoli and other items.,mscoco,3358,264907,0.05,0.10174825174825171
3616,A black and white photo of a clock tower.,mscoco,3098,598275,0.5,1.0
3617,The player is running to hit a tennis ball.,mscoco,3949,383627,0.3,0.18055555555555555
3618,A white toilet with an over the toilet cabinet,mscoco,5734,742318,0.25,0.5833333333333333
3619,Two men standing in a living room holding Wii controllers. ,mscoco,2867,85683,0.7,0.6666666666666666
3620,A man holding a tennis racquet on top of a tennis court.,mscoco,1559,479537,0.6000000000000001,1.0
3621,A young woman sitting on a bench using her cell phone,mscoco,2686,666792,0.8,0.75
3622,A dinner plate with chicken and broccoli with cheese sauce.,mscoco,1731,388621,0.1,0.55
3623,a baseball player is swinging a bat at a game,mscoco,2511,596715,0.25,0.23809523809523805
3624,A young man riding a skateboard down a sidewalk.,mscoco,157,97604,0.0,0.06111111111111105
3625,Two horses standing in the green grass within the fence. ,mscoco,3434,773636,0.55,1.0
3626,Small dish of meat with cucumber on top of rice.,mscoco,4844,439305,0.1,0.75
3627,A young skier stands in the snow looking off to the side. ,mscoco,4656,828292,0.0,0.0484234234234234
3628,A man holding a tennis racquet in a defensive stance.,mscoco,159,271116,0.05,0.19047619047619047
3629,A skier in a red outfit skiing down a snow covered hill.,mscoco,4500,231592,0.75,1.0
3630,Roof of a brick building with a chimney and a steeple with a weather vane on top.,mscoco,5681,239578,0.30000000000000004,1.0
3631,Child eating pizza at birthday party with colorful plates and table.,mscoco,1823,216715,0.05,0.19166666666666665
3632,Two cats look out of a front window at the street.,mscoco,5851,183821,0.25,0.6
3633,Many kites are flying in the air on a cloudy day.,mscoco,737,648270,0.6,0.6666666666666666
3634,A coffee cup and computer mouse on a desk.,mscoco,2657,656120,0.6,1.0
3635,Baby looking at high chair tray with banana pieces on it,mscoco,3598,600529,0.1,0.41666666666666663
3636,Several sheep are in a stall eating and adorned with bandannas.,mscoco,2950,142964,0.05,0.10989010989010985
3637,A man rides his bike down a street with his surfboard attached to the side. ,mscoco,3841,409231,0.15000000000000002,0.41666666666666663
3638,A group of people fly their kites in a field of flowers. ,mscoco,5131,382573,0.15000000000000002,1.0
3639,A casserole is cooking in a toaster oven.,mscoco,5211,416894,0.05,0.058771929824561406
3640,a small boy in a helmet rides his skateboard on a paved area,mscoco,4830,591227,0.6499999999999999,0.6666666666666666
3641,Small mounted television sitting inside a bedroom with orange walls. ,mscoco,2658,108088,0.05,0.275
3642,A hotel room displays a low bed and orange decor.,mscoco,3521,101989,0.05,0.5416666666666666
3643,The skater performs a rail on the edge of a wall.,mscoco,5237,629647,0.05,0.0628205128205128
3644,A photo of a man skiing down a hill.,mscoco,4874,383127,0.1,0.14285714285714285
3645,a bus terminal with several buses and three people waiting ,mscoco,5238,516720,0.0,0.03005226480836235
3646,A two layer slice of carrot cake on  a plate,mscoco,4466,164212,0.25,1.0
3647,A computer desk topped with a desktop computer monitor and keyboard.,mscoco,4557,291947,0.4,0.1964285714285714
3648,A town street with a mountain in the background.,mscoco,2046,196854,0.25,0.55
3649,A man throwing a tennis ball in the air to serve,mscoco,5549,574114,0.25,0.3333333333333333
3650,A group of people gathered around a table with food on their plates.,mscoco,668,145870,0.6,0.41666666666666663
3651,A profile view of two horses in a sandy area.,mscoco,3840,698070,0.15000000000000002,0.75
3652,Boy crouched on skateboard in air near top of paved basin.,mscoco,5581,422534,0.0,0.00124376034149525
3653,A harbor with a lot of small boats moored.,mscoco,3566,759153,0.6,0.75
3654,three yellow and blue trains next to each other,mscoco,2877,123489,0.1,0.5017543859649123
3655,A woman in sunglasses eating a hotdog in grassy area.,mscoco,20,403241,0.2,0.20833333333333331
3656,A tan clock tower with a statue on the top of it.,mscoco,1449,302625,0.25,0.5833333333333333
3657,Two giraffes in a room with people looking at them.,mscoco,3831,261999,0.1,0.5714285714285714
3658,"Several large, brown cows are in a field of brown grass.",mscoco,3303,409100,0.1,0.5151515151515151
3659,A yellow sign in front of a building.,mscoco,3301,648665,0.15000000000000002,0.6666666666666666
3660,Colouring page of large cats climbing the eifel tower in a cyberpunk future.,drawbench,166,166,0.0,0.0
3661,A bed has an unique red and purple bedspread. ,mscoco,1965,176007,0.15000000000000002,1.0
3662,A baby sitting on top of a bed with a bottle of milk.,mscoco,4333,714016,0.15000000000000002,1.0
3663,Three adult elephants and a baby elephant standing together. ,mscoco,2834,677612,0.0,0.0251778872468527
3664,The cat is sitting inside of a shoe box on the bed.,mscoco,3583,596107,0.1,1.0
3665,A tabby cat laying on a cat scratcher in front of a bicycle wheel. ,mscoco,5774,11053,0.1,1.0
3666,A calico cat standing on a computer table next to a laptop.,mscoco,4101,515715,0.15000000000000002,0.55
3667,men in a boat floating past building and a fire hydrant ,mscoco,4739,815793,0.1,0.75
3668,Three men pose for a picture on a tennis court.,mscoco,179,578095,0.15000000000000002,1.0
3669,A group of buses are parked in the city at the parking lot,mscoco,2563,31747,0.5,0.625
3670,Folded pieces of paper are stacked beside a pair of scissors.,mscoco,4223,562369,0.15000000000000002,1.0
3671,A pear shape chocalet cake with frostering being used as ribbons.,mscoco,5736,90520,0.0,0.05326704545454545
3672,Some carrots that have grown in an irregular twisty shape hang from a post.,mscoco,3763,103501,0.1,0.625
3673,A woman playing tennis on the tennis court. ,mscoco,3062,475792,0.6,0.5
3674,Two giraffes and two other African deer are standing in an enclosure.,mscoco,379,511669,0.0,0.0023005744492739
3675,A waterskiing man performing a flip on his waterboard,mscoco,124,24709,0.1,0.5833333333333333
3676,An orange and white cat sitting on a blue bench.,mscoco,5826,779644,0.2,1.0
3677,A hotel room with two beds and a framed picture of a man.,mscoco,2029,760738,0.1,1.0
3678,an assortment of toys being displayed in the store,mscoco,4863,778568,0.25,0.6666666666666666
3679,A sign that says 'Google Research Pizza Cafe'.,drawbench,192,192,0.0,0.0
3680,a plate with some vegetables and fries on it ,mscoco,2036,485524,0.2,0.75
3681,A sidewalk and doughnut shop with a bike leaning against the building,mscoco,772,480768,0.1,0.24999999999999994
3682,a cat sitting on a bath mat in a bathroom,mscoco,3698,778835,0.2,0.5833333333333333
3683,two people standing in a living room playing nintendo wii,mscoco,5603,661731,0.44999999999999996,1.0
3684,middle age woman and man standing throwing cards.,mscoco,791,182866,0.0,0.0294669669669669
3685,A man in an animal pen is shaving a white sheep.,mscoco,5653,828815,0.15000000000000002,1.0
3686,A man with hat and pink shirt in street on phone.,mscoco,4242,229654,0.05,0.29545454545454547
3687,A baseball game in progress with the batter in a falling position.,mscoco,1751,23418,0.0,0.0029487954408082
3688,Close up view of sharp knife about to cut a dessert for serving.,mscoco,1144,482303,0.25,0.29166666666666663
3689,A cat is standing on a small table with pictures on the wall.,mscoco,5939,211879,0.1,0.5555555555555556
3690,A skateboarder is about to ride his skateboard off the ledge.,mscoco,1778,13031,0.05,0.0849673202614379
3691,a giraffe and some zebras standing around a pole and cage that has food in it ,mscoco,3110,514507,0.05,0.09316770186335399
3692,A small white bird standing on a sandy beach.,mscoco,1416,201234,0.6499999999999999,0.41666666666666663
3693,A sign is included with the doughnuts on display.,mscoco,5540,564612,0.25,0.26666666666666666
3694,A man wearing a bicycle helmet talking on a cell phone,mscoco,5778,797714,0.3,1.0
3695,A man in a suit with a red and green tie. ,mscoco,1480,40684,0.1,1.0
3696,A yellow train near the passenger platform with a red light currently on.,mscoco,1769,132355,0.0,0.0200680272108843
3697,A snowboarder does a flip after jumping off a hill.,mscoco,3428,677699,0.05,0.5178571428571428
3698,A transit bus side view as it sits in a parking area.,mscoco,5127,495465,0.05,0.14545454545454545
3699,A herd of zebra walking across a lush green field.,mscoco,4493,667889,0.44999999999999996,0.625
3700,A man is riding a motorcycle at a race track.,mscoco,2782,152716,0.5,0.625
3701,Three zebras eating grass on a dry grassy slope.,mscoco,693,798407,0.15,0.2594339622641509
3702,a person sitting down talking on a cell phone ,mscoco,469,663867,0.15000000000000002,0.5833333333333333
3703,The pizza is completely topped with many vegetables.,mscoco,4631,118550,0.1,0.15555555555555556
3704,A woman standing in front of a table of baked goods.,mscoco,2415,84277,0.30000000000000004,0.29166666666666663
3705,A close up of a green bench on a sidewalk. ,mscoco,3268,520099,0.2,0.225
3706,A bathroom with a white toilet sitting next to a sink.,mscoco,2697,137056,0.15000000000000002,0.5555555555555556
3707,A man does a skate boarding trick in front of a crowd.,mscoco,2168,242889,0.3,0.41666666666666663
3708,Two women standing in the ocean with surf boards . ,mscoco,535,523618,0.44999999999999996,0.75
3709,A man riding a bicycle on a dirt street.,mscoco,4292,484580,0.1,0.6666666666666666
3710,A red bus is shown traveling along a road.,mscoco,5829,562175,0.5,0.625
3711,"Green,orange,and red vegetables in bowls and bags. ",mscoco,1831,671754,0.0,0.020787478601124898
3712,A whole pizza sitting on a pan near two plates on a table. ,mscoco,426,677417,0.0,0.00289543119011245
3713,a close up of a person flying a kite in the air,mscoco,4865,569009,0.25,0.625
3714,a room that has a sink and a chair in it,mscoco,4568,586944,0.1,0.1682539682539682
3715,A hot dog with relish and onions in a foil wrapper.,mscoco,1434,607368,0.30000000000000004,0.625
3716,Two black furry animals are surrounded by plants and greenery. ,mscoco,444,364405,0.1,0.6666666666666666
3717,Male tennis player jumping to strike the ball.,mscoco,690,1039,0.30000000000000004,0.5714285714285714
3718,A group of five zebras stand in a field.,mscoco,4615,29769,0.05,0.06907894736842105
3719,A man and woman that are standing near a cake.,mscoco,1882,572648,0.75,1.0
3720,A man rides a horse near the ocean.,mscoco,4354,58913,0.55,1.0
3721,A child reaches for a piece from a a giant pizza. ,mscoco,1015,393138,0.1,0.26666666666666666
3722,a skier country skiing on a blizzard day ,mscoco,4782,783870,0.1,0.5084745762711864
3723,A young man is riding his skateboard past a construction zone.,mscoco,71,156595,0.1,1.0
3724,Player preparing to serve ball while referees look on during match play.,mscoco,1128,447662,0.05,0.16666666666666666
3725,THIS IS A YELLOW STOP LIGHT WITH A BICYCLE SIGNAL,mscoco,3216,763190,0.1,0.41666666666666663
3726,A man rides behind a horse during a race.,mscoco,3249,650171,0.0,0.012393162393162351
3727,A brown bear on a wooden table in front of a quilt,mscoco,4941,401819,0.05,0.5185185185185185
3728,A man in a suit eats a banana in his car.,mscoco,1618,620149,0.1,0.75
3729,A brown and white dog with a teddy bear in his mouth ,mscoco,2206,681255,0.1,1.0
3730,Women riding bicycles at ocean beach near surf.,mscoco,5717,588494,0.1,1.0
3731,A person sitting on top of a bed next to a window.,mscoco,4302,429158,0.2,0.55
3732,A green bus parked in front of a building.,mscoco,4409,250862,0.35,0.625
3733,An economy car is parked on the side of the road with a dog in the passenger's seat.,mscoco,1506,32120,0.35,1.0
3734,A person flying a kite on the beach ,mscoco,5018,465896,0.65,0.75
3735,A display case full of various kinds of donuts,mscoco,2367,475765,0.6000000000000001,0.75
3736,Two brown bears are sitting on some rocks.,mscoco,2534,358666,0.6000000000000001,1.0
3737,"Elephants, both adults and their young, eating in a field.",mscoco,5835,622938,0.1,0.2222222222222222
3738,A street corner has a street light in front of a tall blue building.,mscoco,2107,426318,0.1,0.3055555555555556
3739,An unmade bed is shown under a window with two sets of curtains.,mscoco,256,66241,0.1,0.5416666666666666
3740,A row of colorful toilets sitting in a store.,mscoco,2615,98717,0.1,1.0
